200215 134225.556|CONFIG|main|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/profiles/P43c08821-5a55-4a01-8984-c54f506e09d2/logs directory.
200215 152741.339|INFO|Thread-1215|info|sendToClient (send) TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/192.168.1.16,port=1438,localport=50002]--8386756703926258049
200215 152741.339|INFO|Thread-1215|info|sendToClient af to TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1
200215 152741.339|INFO|Thread-1215|info|sendToClient (send) TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152741.339|INFO|Thread-1215|info|sendToClient (send) TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152741.339|INFO|Thread-1215|info|sendToClient (send) TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152741.340|INFO|Thread-1215|info|sendToClient (send) TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152741.340|INFO|Thread-1215|info|sendToClient (send) TEAM6 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #392 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152741.341|INFO|Thread-1215|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152741.980|INFO|Thread-1222|info|receiveObject start got Packet[RUN_REQUEST] #42 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152741.980|INFO|Thread-1222|info|receiveObject Packet[RUN_REQUEST] #42 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152741.980|INFO|Thread-1222|info|handlePacket start Packet[RUN_REQUEST] #42 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152741.981|INFO|Thread-1222|dumpPacket|Packet RUN_REQUEST (Seq #42, o#42 ) handlePacket
200215 152741.981|INFO|Thread-1222|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 152741.981|INFO|Thread-1222|dumpPacket|    To: SERVER0 @ site 1
200215 152741.981|INFO|Thread-1222|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 152741.981|INFO|Thread-1222|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 152741.981|INFO|Thread-1222|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean true
200215 152741.981|INFO|Thread-1222|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1659482ms from TEAM6 @ site 1 id Run-4650680903328754240 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 152741.986|INFO|Thread-1222|info|sendToClient b4 to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #394 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 152741.986|INFO|Thread-1222|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152741.986|INFO|Thread-1222|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #394 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152741.986|INFO|Thread-1222|info|sendToClient af to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #394 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 152741.986|INFO|Thread-1222|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #395 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152741.987|INFO|Thread-1222|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #395 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152741.987|INFO|Thread-1222|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #395 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152741.987|INFO|Thread-1222|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #395 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152741.987|INFO|Thread-1222|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #395 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152741.987|INFO|Thread-1222|info|handlePacket end Packet[RUN_REQUEST] #42 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152741.988|INFO|Thread-1222|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152744.439|INFO|Thread-1229|info|receiveObject start got Packet[RUN_JUDGEMENT] #43 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152744.439|INFO|Thread-1229|info|receiveObject Packet[RUN_JUDGEMENT] #43 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152744.439|INFO|Thread-1229|info|handlePacket start Packet[RUN_JUDGEMENT] #43 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 152744.439|INFO|Thread-1229|dumpPacket|Packet RUN_JUDGEMENT (Seq #43, o#43 ) handlePacket
200215 152744.439|INFO|Thread-1229|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 152744.439|INFO|Thread-1229|dumpPacket|    To: SERVER0 @ site 1
200215 152744.439|INFO|Thread-1229|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@3ec52b8
200215 152744.440|INFO|Thread-1229|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord--2571561105898784763
200215 152744.440|INFO|Thread-1229|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 152744.440|INFO|Thread-1229|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 BEING_JUDGED 27 min 1659482ms from TEAM6 @ site 1 id Run-4650680903328754240 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 152744.445|DEBUG|Thread-1229|logDebugMessage|Run Event Run 32 MANUAL_REVIEW 27 min 1659482ms from TEAM6 @ site 1 id Run-4650680903328754240 problem Guoliang-6834039785409387591 lang Java-7638789713309008913 CHANGED 
200215 152744.445|INFO|Thread-1229|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #396 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152744.446|INFO|Thread-1229|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #396 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152744.446|INFO|Thread-1229|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #396 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152744.446|INFO|Thread-1229|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #396 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152744.447|INFO|Thread-1229|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #396 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152744.447|INFO|Thread-1229|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152755.524|INFO|Thread-1235|info|receiveObject start got Packet[RUN_REQUEST] #81 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 152755.524|INFO|Thread-1235|info|receiveObject Packet[RUN_REQUEST] #81 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 152755.524|INFO|Thread-1235|info|handlePacket start Packet[RUN_REQUEST] #81 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 152755.525|INFO|Thread-1235|dumpPacket|Packet RUN_REQUEST (Seq #81, o#81 ) handlePacket
200215 152755.525|INFO|Thread-1235|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 152755.525|INFO|Thread-1235|dumpPacket|    To: SERVER0 @ site 1
200215 152755.525|INFO|Thread-1235|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 152755.525|INFO|Thread-1235|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 152755.525|INFO|Thread-1235|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
200215 152755.525|INFO|Thread-1235|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 MANUAL_REVIEW 27 min 1659482ms from TEAM6 @ site 1 id Run-4650680903328754240 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 152755.554|INFO|Thread-1235|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #397 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 152755.554|INFO|Thread-1235|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152755.554|INFO|Thread-1235|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #397 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152755.557|INFO|Thread-1235|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #397 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 152755.558|INFO|Thread-1235|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #398 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152755.559|INFO|Thread-1235|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #398 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152755.562|INFO|Thread-1235|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #398 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152755.564|INFO|Thread-1235|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #398 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152755.567|INFO|Thread-1235|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #398 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152755.574|INFO|Thread-1235|info|handlePacket end Packet[RUN_REQUEST] #81 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 152755.575|INFO|Thread-1235|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152759.372|INFO|Thread-1242|info|receiveObject start got Packet[RUN_SUBMISSION] #6 TEAM7 @ site 1 -> SERVER0 @ site 1
200215 152759.372|INFO|Thread-1242|info|receiveObject Packet[RUN_SUBMISSION] #6 TEAM7 @ site 1 -> SERVER0 @ site 1
200215 152759.372|INFO|Thread-1242|info|handlePacket start Packet[RUN_SUBMISSION] #6 TEAM7 @ site 1 -> SERVER0 @ site 1
200215 152759.372|INFO|Thread-1242|dumpPacket|Packet RUN_SUBMISSION (Seq #6, o#6 ) handlePacket
200215 152759.373|INFO|Thread-1242|dumpPacket|  From: TEAM7 @ site 1, oTEAM7 @ site 1 (DESKTOP-0TI8B9J @ 192.168.1.17) (Contest Id: Default-3737554909911913459)
200215 152759.373|INFO|Thread-1242|dumpPacket|    To: SERVER0 @ site 1
200215 152759.373|INFO|Thread-1242|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles ["MainFile":"Kelly.java","OtherFiles":[]]
200215 152759.373|INFO|Thread-1242|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 0 QUEUED_FOR_COMPUTER_JUDGEMENT 0 min 0ms from TEAM7 @ site 1 id Run--808003951176875113 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 152759.389|DEBUG|Thread-1242|logDebugMessage|Run Event Run 33 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1677695ms from TEAM7 @ site 1 id Run--808003951176875113 problem Kelly-4632328234323282325 lang Java-7638789713309008913 ADDED 
200215 152759.390|INFO|Thread-1242|info|sendToClient b4 to TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 152759.390|INFO|Thread-1242|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 152759.390|INFO|Thread-1242|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 152759.390|INFO|Thread-1242|info|sendToClient af to TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 152759.390|INFO|Thread-1242|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152759.391|INFO|Thread-1242|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152759.392|INFO|Thread-1242|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152759.393|INFO|Thread-1242|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152759.394|INFO|Thread-1242|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #399 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152759.394|INFO|Thread-1242|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152759.617|INFO|Thread-1249|info|receiveObject start got Packet[RUN_REQUEST] #20 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152759.618|INFO|Thread-1249|info|receiveObject Packet[RUN_REQUEST] #20 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152759.618|INFO|Thread-1249|info|handlePacket start Packet[RUN_REQUEST] #20 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152759.618|INFO|Thread-1249|dumpPacket|Packet RUN_REQUEST (Seq #20, o#20 ) handlePacket
200215 152759.618|INFO|Thread-1249|dumpPacket|  From: JUDGE3 @ site 1, oJUDGE3 @ site 1 (Azrael @ 192.168.1.23) (Contest Id: Default-3737554909911913459)
200215 152759.618|INFO|Thread-1249|dumpPacket|    To: SERVER0 @ site 1
200215 152759.618|INFO|Thread-1249|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 152759.618|INFO|Thread-1249|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 152759.618|INFO|Thread-1249|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean true
200215 152759.618|INFO|Thread-1249|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 QUEUED_FOR_COMPUTER_JUDGEMENT 27 min 1677695ms from TEAM7 @ site 1 id Run--808003951176875113 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 152759.625|INFO|Thread-1249|info|sendToClient b4 to JUDGE3 @ site 1 Packet[RUN_CHECKOUT] #401 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 152759.625|INFO|Thread-1249|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152759.625|INFO|Thread-1249|info|sendToClient (send) JUDGE3 @ site 1 Packet[RUN_CHECKOUT] #401 SERVER0 @ site 1 -> JUDGE3 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152759.626|INFO|Thread-1249|info|sendToClient af to JUDGE3 @ site 1 Packet[RUN_CHECKOUT] #401 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 152759.626|INFO|Thread-1249|info|sendToClient (send) JUDGE3 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #402 SERVER0 @ site 1 -> JUDGE3 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152759.627|INFO|Thread-1249|info|sendToClient (send) JUDGE3 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #402 SERVER0 @ site 1 -> JUDGE3 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152759.629|INFO|Thread-1249|info|sendToClient (send) JUDGE3 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #402 SERVER0 @ site 1 -> JUDGE3 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152759.630|INFO|Thread-1249|info|sendToClient (send) JUDGE3 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #402 SERVER0 @ site 1 -> JUDGE3 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152759.645|INFO|Thread-1249|info|sendToClient (send) JUDGE3 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #402 SERVER0 @ site 1 -> JUDGE3 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152759.650|INFO|Thread-1249|info|handlePacket end Packet[RUN_REQUEST] #20 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152759.650|INFO|Thread-1249|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152801.639|INFO|Thread-1256|info|receiveObject start got Packet[RUN_JUDGEMENT] #21 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152801.639|INFO|Thread-1256|info|receiveObject Packet[RUN_JUDGEMENT] #21 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152801.639|INFO|Thread-1256|info|handlePacket start Packet[RUN_JUDGEMENT] #21 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152801.639|INFO|Thread-1256|dumpPacket|Packet RUN_JUDGEMENT (Seq #21, o#21 ) handlePacket
200215 152801.639|INFO|Thread-1256|dumpPacket|  From: JUDGE3 @ site 1, oJUDGE3 @ site 1 (Azrael @ 192.168.1.23) (Contest Id: Default-3737554909911913459)
200215 152801.639|INFO|Thread-1256|dumpPacket|    To: SERVER0 @ site 1
200215 152801.639|INFO|Thread-1256|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@45428e21
200215 152801.640|INFO|Thread-1256|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE3 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord-1598253456503291948
200215 152801.640|INFO|Thread-1256|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 152801.640|INFO|Thread-1256|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 BEING_JUDGED 27 min 1677695ms from TEAM7 @ site 1 id Run--808003951176875113 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 152801.646|DEBUG|Thread-1256|logDebugMessage|Run Event Run 33 MANUAL_REVIEW 27 min 1677695ms from TEAM7 @ site 1 id Run--808003951176875113 problem Kelly-4632328234323282325 lang Java-7638789713309008913 CHANGED 
200215 152801.648|INFO|Thread-1256|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #403 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 152801.648|INFO|Thread-1256|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #403 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 152801.648|INFO|Thread-1256|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #403 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 152801.649|INFO|Thread-1256|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #403 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 152801.649|INFO|Thread-1256|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #403 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 152801.650|INFO|Thread-1256|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 152803.082|INFO|Thread-1262|info|receiveObject start got Packet[RUN_REQUEST] #22 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152803.082|INFO|Thread-1262|info|receiveObject Packet[RUN_REQUEST] #22 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152803.082|INFO|Thread-1262|info|handlePacket start Packet[RUN_REQUEST] #22 JUDGE3 @ site 1 -> SERVER0 @ site 1
200215 152803.083|INFO|Thread-1262|dumpPacket|Packet RUN_REQUEST (Seq #22, o#22 ) handlePacket
200215 152803.083|INFO|Thread-1262|dumpPacket|  From: JUDGE3 @ site 1, oJUDGE3 @ site 1 (Azrael @ 192.168.1.23) (Contest Id: Default-3737554909911913459)
200215 152803.083|INFO|Thread-1262|dumpPacket|    To: SERVER0 @ site 1
200215 152803.083|INFO|Thread-1262|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 152803.083|INFO|Thread-1262|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 152803.083|INFO|Thread-1262|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
200215 152803.083|INFO|Thread-1262|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 MANUAL_REVIEW 27 min 1677695ms from TEAM7 @ site 1 id Run--808003951176875113 problem Kelly-4632328234323282325 lang Java-7638789713309008913
